CODE_BARRES	NOM_COMMERCIAL	PRINCIPE_ACTIF	DOSAGE	EQUIVALENTS
6118001250806	NUPENTIN	GABAPENTINE	400 MG	GABAMOX [6118001250639] | NUPENTIN [6118001250813] | NUPENTIN [6118001250820]
6118001250813	NUPENTIN	GABAPENTINE	400 MG	GABAMOX [6118001250639] | NUPENTIN [6118001250806] | NUPENTIN [6118001250820]
6118001250820	NUPENTIN	GABAPENTINE	400 MG	GABAMOX [6118001250639] | NUPENTIN [6118001250806] | NUPENTIN [6118001250813]
6118001250837	BRONCOTEC	FORMOTEROL	12 µG	BRONCOTEC [6118001250844] | BRONCOTEC [6118001250851] | FORADIL [6118001030194] | FORMALAIRE [6118001320455] | FORMOTEROL SMB 12 µG [6118001320011] | FORTAIR [6118001100774]
6118001250844	BRONCOTEC	FORMOTEROL	12 µG	BRONCOTEC [6118001250837] | BRONCOTEC [6118001250851] | FORADIL [6118001030194] | FORMALAIRE [6118001320455] | FORMOTEROL SMB 12 µG [6118001320011] | FORTAIR [6118001100774]
6118001250851	BRONCOTEC	FORMOTEROL	12 µG	BRONCOTEC [6118001250837] | BRONCOTEC [6118001250844] | FORADIL [6118001030194] | FORMALAIRE [6118001320455] | FORMOTEROL SMB 12 µG [6118001320011] | FORTAIR [6118001100774]
6118001250868	FLOTRAL	ALFUZOSINE	10 MG	ADENOL LP [6118000181231] | ADENOL LP [6118000181248] | FLOTRAL [6118001250875] | FLOTRAL [6118001300143] | FLOTRAL [6118001300150] | URITAB XL [6118001273287] | XATRAL LP [6118001081295] | XATRAL LP [6118001081301]
6118001250875	FLOTRAL	ALFUZOSINE	10 MG	ADENOL LP [6118000181231] | ADENOL LP [6118000181248] | FLOTRAL [6118001250868] | FLOTRAL [6118001300143] | FLOTRAL [6118001300150] | URITAB XL [6118001273287] | XATRAL LP [6118001081295] | XATRAL LP [6118001081301]
6118001250882	MEGAFLOX IV	CIPROFLOXACINE	100 MG	CIPROXINE [6118001090129]
6118001250899	MEGAFLOX IV	CIPROFLOXACINE	200 MG	CIPROFLOXACINE GT [6118001270385] | CIPROFLOXACINE MYLAN 200 MG/100 ML [6118001021161] | CIPROXINE [6118001090136] | GIROFLOX [6118001250332] | GIROFLOX [6118010020001] | SPECTRUM [6118001101412] | SPECTRUM [6118010000959]
6118001250912	PRAVATOR	PRAVASTATINE	20 MG	COLENOR [6118000340614] | COLENOR [6118000340621] | ELISOR [6118001182688] | PRASTENOR 20MG [6118000033134] | PRASTENOR 20MG [6118000033141] | PRAVASTATINE GT [6118001270422] | PRAVASTATINE GT [6118001270439] | PRAVATOR [6118001250929]
6118001250929	PRAVATOR	PRAVASTATINE	20 MG	COLENOR [6118000340614] | COLENOR [6118000340621] | ELISOR [6118001182688] | PRASTENOR 20MG [6118000033134] | PRASTENOR 20MG [6118000033141] | PRAVASTATINE GT [6118001270422] | PRAVASTATINE GT [6118001270439] | PRAVATOR [6118001250912]
6118001250936	PRAVATOR	PRAVASTATINE	40 MG	COLENOR [6118000340638] | COLENOR [6118000340645] | PRASTENOR 40MG [6118000033158] | PRASTENOR 40MG [6118000033165] | PRAVASTATINE GT 40 MG [6118001270453] | PRAVATOR [6118001250943]
6118001250943	PRAVATOR	PRAVASTATINE	40 MG	COLENOR [6118000340638] | COLENOR [6118000340645] | PRASTENOR 40MG [6118000033158] | PRASTENOR 40MG [6118000033165] | PRAVASTATINE GT 40 MG [6118001270453] | PRAVATOR [6118001250936]
6118001250950	PRISDAL	RISPERIDONE	1 MG	PRISDAL [6118010118210] | RISPERDAL [6118001183227] | RISPERDAL [6118010000638] | RISPERDALORO 1 MG [6118001183784] | RISPERIDONE GT [6118001272426] | RISPERIDONE GT [6118001272440]
6118001250967	PRISDAL	RISPERIDONE	2 MG	PRISDAL [6118010118227] | RISPERDAL [6118001183234] | RISPERDAL [6118010000614] | RISPERDALORO 2 MG [6118001183791] | RISPERIDONE GT [6118001272457] | RISPERIDONE GT [6118001272471]
6118001250974	PRISDAL	RISPERIDONE	4 MG	PRISDAL [6118010118241] | RISPERDAL [6118001183241] | RISPERDAL [6118010000621] | RISPERDALORO 4 MG [6118001183814]
6118001250981	PRISDAL	RISPERIDONE	0.5 MG	PRISDAL [6118010118203] | RISPERDAL ORO 0.5MG [6118001183777]
6118001250998	PRISDAL	RISPERIDONE	3 MG	PRISDAL [6118010118234] | RISPERDAL ORO 3MG [6118001183807] | RISPERIDONE GT [6118001272488] | RISPERIDONE GT [6118001272501]
6118001251001	FLUDARA	FLUDARABINE	10 MG	FLUDARA [6118001251018] | FLUDARA [6118010115929] | FLUDARA [6118010115967]
6118001251018	FLUDARA	FLUDARABINE	10 MG	FLUDARA [6118001251001] | FLUDARA [6118010115929] | FLUDARA [6118010115967]
6118001251025	ZANOCIN OD 400MG	OFLOXACINE	400 MG	ZANOCIN OD 400 MG [6118001300167]
6118001251063	BACQURE	IMIPENEME / CILASTATINE	500 / 500 MG / MG	TIENAM [6118001160235]
6118001251070	DOPEZIL RANBAXY	DONEPEZIL	5 MG	ACTACEPT [6118000121039] | ALKAPEZIL [6118000440437] | ARICEPT [6118001170043] | DONZEP 5 MG [6118001071661] | DOPEZIL RANBAXY [6118001300129] | DOZICEPT [6118001151929] | DOZYL [6118000041795]
6118001251087	DOPEZIL RANBAXY	DONEPEZIL	10 MG	ACTACEPT [6118000121046] | ALKAPEZIL [6118000440444] | ARICEPT [6118001170050] | DONZEP 10 MG [6118001071678] | DOPEZIL RANBAXY [6118001300136] | DOZICEPT [6118001151936] | DOZYL [6118000041801]
6118001251186	GEMCITABINE HOSPIRA 1 G	GEMCITABINE	1 G	CITAFINE 1G [6118001290079] | GEMZAR [6118001070251] | ONGECIN [6118001270583]
6118001251193	GEMCITABINE HOSPIRA 2 G	GEMCITABINE	2 G	CITAFINE 1G [6118001290079] | GEMCITABINE HOSPIRA 1 G [6118001251186] | GEMCITABINE HOSPIRA 200 MG [6118001251209] | GEMZAR [6118001070251] | GEMZAR [6118001070268] | ONGECIN [6118001270583] | ONGECIN [6118001271009]
6118001251209	GEMCITABINE HOSPIRA 200 MG	GEMCITABINE	200 MG	GEMZAR [6118001070268] | ONGECIN [6118001271009]
6118001251216	EXOCINE 0.3 % 1 FLACON	40,40 37,10 OUI	5 ML	
6118001251247	DOCETAXEL HOSPIRA 10 MG/ML	DOCETAXEL	20 MG	DOCETAXEL COOPER 20 MG [6118001100927] | DOCEWIN 20 MG/0.5 ML [6118001183661] | LEXUS [6118001000272] | OKA-DOCETAXEL [6118001150434] | TAXOTERE 20 MG/0.5 ML [6118001080700]
6118001251254	DOCETAXEL HOSPIRA 10 MG/ML	DOCETAXEL	80 MG	DOCETAXEL COOPER 80 MG [6118001100934] | DOCEWIN 80 MG/2 ML [6118001183678] | LEXUS [6118001000289] | OKA-DOCETAXEL [6118001150441] | TAXOTERE 80 MG/2 ML [6118001080717]
6118001251261	DOCETAXEL HOSPIRA 10 MG/ML	DOCETAXEL	160 MG	ADMOXEL [6118001460069] | ADMOXEL [6118001460076] | DOCE SPAL-L 160 [6118001041503] | DOCE SPAL-L 80 [6118001041497] | DOCETAXEL COOPER 20 MG [6118001100927] | DOCETAXEL COOPER 80 MG [6118001100934] | DOCETAXEL HOSPIRA 10 MG/ML [6118001251247] | DOCETAXEL HOSPIRA 10 MG/ML [6118001251254] | DOCETAXEL ZENITH [6118001272419] | DOCEWIN 20 MG/0.5 ML [6118001183661] | DOCEWIN 80 MG/2 ML [6118001183678] | LEXUS [6118001000272] | LEXUS [6118001000289] | OKA-DOCETAXEL [6118001150434] | OKA-DOCETAXEL [6118001150441] | TAXOTERE 20 MG/0.5 ML [6118001080700] | TAXOTERE 80 MG/2 ML [6118001080717]
6118001251278	ACULAR 1 FLACON	38,90 38,90 OUI	5 ML	
6118001251339	FEIBA 500U/	FACTEUR VIII	20ML	FEIBA 1000U/ [6118001251346]
6118001251346	FEIBA 1000U/	FACTEUR VIII	20ML	FEIBA 500U/ [6118001251339]
6118001251353	OXALIPLATINE HOSPIRA	/	50 MG	OXALIPLATINE HOSPIRA [6118001171576] | OXALIPLATINE HOSPIRA [6118001251360] | OXALIPLATINE HOSPIRA [6118001251377]
6118001251360	OXALIPLATINE HOSPIRA	/	100 MG	OXALIPLATINE HOSPIRA [6118001171576] | OXALIPLATINE HOSPIRA [6118001251353] | OXALIPLATINE HOSPIRA [6118001251377]
6118001251377	OXALIPLATINE HOSPIRA	/	200 MG	OXALIPLATINE HOSPIRA [6118001171576] | OXALIPLATINE HOSPIRA [6118001251353] | OXALIPLATINE HOSPIRA [6118001251360]
